created,timestamp,sensor_type,value,name,lat,lon,alt
1664355975402,1664191200000,Air_Temp_HS_Avg(5m),-115.3748,Boya (Isla del Barón),37.70940,-0.78552,0
1664355975402,1664192700000,Air_Temp_HS_Avg(5m),-118.0956,Boya (Isla del Barón),37.70940,-0.78552,0
1664355975402,1664194800000,Air_Temp_HS_Avg(5m),-116.3197,Boya (Isla del Barón),37.70940,-0.78552,0
1664355975402,1664195100000,Air_Temp_HS_Avg(5m),-117.2939,Boya (Isla del Barón),37.70940,-0.78552,0
1664355975402,1664195400000,Air_Temp_HS_Avg(5m),-117.2626,Boya (Isla del Barón),37.70940,-0.78552,0
1664355975402,1664191800000,RelHumidity_Avg(5m),-143.9155,Boya (Isla del Barón),37.70940,-0.78552,0
1664355975402,1664192400000,RelHumidity_Avg(5m),-144.7084,Boya (Isla del Barón),37.70940,-0.78552,0
1664355975402,1664192700000,RelHumidity_Avg(5m),-145.2061,Boya (Isla del Barón),37.70940,-0.78552,0
1664355975402,1664193600000,RelHumidity_Avg(5m),-119.5583,Boya (Isla del Barón),37.70940,-0.78552,0
1664355975402,1664194500000,RelHumidity_Avg(5m),-140.9996,Boya (Isla del Barón),37.70940,-0.78552,0
1664355975402,1664194800000,RelHumidity_Avg(5m),-143.1233,Boya (Isla del Barón),37.70940,-0.78552,0
1664355975402,1664195100000,RelHumidity_Avg(5m),-144.3628,Boya (Isla del Barón),37.70940,-0.78552,0
1664355975402,1664196000000,RelHumidity_Avg(5m),-145.2391,Boya (Isla del Barón),37.70940,-0.78552,0
1664355975402,1664196300000,RelHumidity_Avg(5m),-144.7947,Boya (Isla del Barón),37.70940,-0.78552,0
1664355975402,1664192100000,Vapor_Pressure_Avg(5m),-1.21722,Boya (Isla del Barón),37.70940,-0.78552,0
1664355975402,1664192400000,Vapor_Pressure_Avg(5m),-1.284578,Boya (Isla del Barón),37.70940,-0.78552,0
1664355975402,1664192700000,Vapor_Pressure_Avg(5m),-1.352818,Boya (Isla del Barón),37.70940,-0.78552,0
1664355975402,1664193900000,Vapor_Pressure_Avg(5m),-0.5416804,Boya (Isla del Barón),37.70940,-0.78552,0
1664355975402,1664194800000,Vapor_Pressure_Avg(5m),-1.168446,Boya (Isla del Barón),37.70940,-0.78552,0
1664355975402,1664195700000,Vapor_Pressure_Avg(5m),-1.377876,Boya (Isla del Barón),37.70940,-0.78552,0
1664355975402,1664197200000,Vapor_Pressure_Avg(5m),-0.07841611,Boya (Isla del Barón),37.70940,-0.78552,0
1664355975402,1664191200000,WS_ms_Avg(5m),0.0,Boya (Isla del Barón),37.70940,-0.78552,0
1664355975402,1664191500000,WS_ms_Avg(5m),0.0,Boya (Isla del Barón),37.70940,-0.78552,0
1664355975402,1664192100000,WS_ms_Avg(5m),0.0,Boya (Isla del Barón),37.70940,-0.78552,0
1664355975402,1664192400000,WS_ms_Avg(5m),0.0,Boya (Isla del Barón),37.70940,-0.78552,0
1664355975402,1664192700000,WS_ms_Avg(5m),0.0,Boya (Isla del Barón),37.70940,-0.78552,0
1664355975402,1664193300000,WS_ms_Avg(5m),0.0,Boya (Isla del Barón),37.70940,-0.78552,0
1664355975402,1664194500000,WS_ms_Avg(5m),0.0,Boya (Isla del Barón),37.70940,-0.78552,0
1664355975402,1664194800000,WS_ms_Avg(5m),0.0,Boya (Isla del Barón),37.70940,-0.78552,0
1664355975402,1664195100000,WS_ms_Avg(5m),0.0,Boya (Isla del Barón),37.70940,-0.78552,0
1664355975402,1664195700000,WS_ms_Avg(5m),0.0,Boya (Isla del Barón),37.70940,-0.78552,0
1664355975402,1664196600000,WS_ms_Avg(5m),0.0,Boya (Isla del Barón),37.70940,-0.78552,0
1664355975402,1664196900000,WS_ms_Avg(5m),0.0,Boya (Isla del Barón),37.70940,-0.78552,0
1664355975402,1664197200000,WS_ms_Avg(5m),0.0,Boya (Isla del Barón),37.70940,-0.78552,0
1664355975402,1664191500000,WS_ms_Std(5m),0.0,Boya (Isla del Barón),37.70940,-0.78552,0
1664355975402,1664193000000,WS_ms_Std(5m),0.0,Boya (Isla del Barón),37.70940,-0.78552,0
1664355975402,1664193300000,WS_ms_Std(5m),0.0,Boya (Isla del Barón),37.70940,-0.78552,0
1664355975402,1664194500000,WS_ms_Std(5m),0.0,Boya (Isla del Barón),37.70940,-0.78552,0
1664355975402,1664195700000,WS_ms_Std(5m),0.0,Boya (Isla del Barón),37.70940,-0.78552,0
1664355975402,1664196000000,WS_ms_Std(5m),0.0,Boya (Isla del Barón),37.70940,-0.78552,0
1664355975402,1664196600000,WS_ms_Std(5m),0.0,Boya (Isla del Barón),37.70940,-0.78552,0
1664355975402,1664196900000,WS_ms_Std(5m),0.0,Boya (Isla del Barón),37.70940,-0.78552,0
1664355975402,1664197200000,WS_ms_Std(5m),0.0,Boya (Isla del Barón),37.70940,-0.78552,0
1664355975402,1664190900000,WS_ms_Max(5m),0.0,Boya (Isla del Barón),37.70940,-0.78552,0
