"TOA5","MarMenorIP","CR1000X","25703","CR1000X.Std.06.00","CPU:MarMenor6.CR1X","63214","Output5min"
"TIMESTAMP","RECORD","Air_Temp_HS_Avg","RelHumidity_Avg","Vapor_Pressure_Avg","WS_ms_Avg","WS_ms_Std","WS_ms_Max","WS_ms_TMx","WS3_Avg","ThermTemp1_Avg","WTemp_C1_Avg","ThermTemp2_Avg","ThermTemp3_Avg","ThermTemp4_Avg","WTemp_C2_Avg","ThermTemp5_Avg","ThermTemp6_Avg","WTemp_C3_Avg","O2_sat1_Avg","O2_sat2_Avg","O2_sat3_Avg","O2_conc1_Avg","O2_conc2_Avg","O2_conc3_Avg"
"TS","RN","Deg C","Percent","kPa","meters/second","meters/second","meters/second","meters/second","(meters/second)3","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Percent","Percent","Percent","mg/l","mg/l","mg/l"
"","","Avg","Avg","Avg","Avg","Std","Max","TMx","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2022-09-28 13:00:00",0,-191.5312,-196.0818,-88.02315,0,0,0,"2022-09-28 13:00:00",0,"NAN",-18.14243,"NAN","NAN","NAN",-10.83325,"NAN","NAN",-17.33673,-5.373209,-15.90216,-31.64207,-1.454094,-3.271238,-8.291748
"2022-09-28 13:05:00",1,-122.5212,-155.1803,-2.237117,1.795,0.672,2.925,"2022-09-28 13:01:00",8.213322,"NAN",-17.3042,"NAN","NAN","NAN",-12.39174,"NAN","NAN",-17.10505,-4.862678,-27.39467,-29.92895,-1.28005,-5.994073,-7.775591
"2022-09-28 13:10:00",2,-116.7832,-150.6852,-1.285946,2.79,0.717,3.875,"2022-09-28 13:07:00",26.16573,"NAN",-16.89492,"NAN","NAN","NAN",-14.20446,"NAN","NAN",-16.79789,-2.521667,-42.84723,-27.4758,-0.6500961,-9.966608,-7.048878
"2022-09-28 13:20:00",3,-143.5307,-152.3122,-37.36038,0,0,0,"2022-09-28 13:19:00",0,"NAN",-15.60318,10.52813,2.934845,"NAN",-11.53172,17.99477,1.002736,-14.70389,-4.459297,-30.92461,-25.57178,-1.095517,-6.525434,-6.064355
"2022-09-28 13:30:00",4,-130.129,-159.1974,-15.1086,0,0,0,"2022-09-28 13:25:30",0,"NAN",-17.34396,"NAN","NAN","NAN",-14.36038,"NAN","NAN",-17.13912,-4.237267,-47.84261,-30.5099,-1.118783,-11.18636,-7.935294
"2022-09-28 13:35:00",5,-118.4573,-153.2259,-1.498933,0,0,0,"2022-09-28 13:30:30",0,"NAN",-17.0183,"NAN","NAN","NAN",-15.17175,"NAN","NAN",-16.96187,-2.47909,-53.0757,-27.96499,-0.6424076,-12.78967,-7.221079
"2022-09-28 13:40:00",6,-113.9337,-145.8449,-0.9380453,0,0,0,"2022-09-28 13:35:30",0,"NAN",-16.32118,"NAN","NAN",9.838292,-14.55417,"NAN","NAN",-16.34261,-1.279139,-50.70634,-25.96927,-0.3261814,-11.94579,-6.556252
"2022-09-28 13:45:00",7,-200.7287,-197.4963,-129.5154,0,0,0,"2022-09-28 13:45:00",0,"NAN",-18.34928,"NAN","NAN","NAN",-15.61714,"NAN","NAN",-17.70649,-6.96343,-56.14825,-33.17969,-1.900231,-13.75981,-8.823503
"2022-09-28 13:50:00",8,-157.6261,-178.1697,-46.53229,0,0,0,"2022-09-28 13:49:00",0,"NAN",-18.38297,"NAN","NAN","NAN",-16.10519,"NAN","NAN",-18.07559,-6.351621,-58.50417,-35.0382,-1.738009,-14.60926,-9.45739
"2022-09-28 13:55:00",9,-124.6624,-160.7843,-2.540276,0,0,0,"2022-09-28 13:50:30",0,"NAN",-17.5917,"NAN","NAN","NAN",-16.17045,"NAN","NAN",-17.54912,-4.219026,-59.02608,-30.91855,-1.117343,-14.77676,-8.173703
"2022-09-28 14:00:00",10,-120.2137,-153.7819,-2.670208,0,0,0,"2022-09-28 13:59:00",0,"NAN",-17.37546,"NAN","NAN","NAN",-12.00386,"NAN","NAN",-17.09787,-3.310658,-23.63891,-28.76636,-0.8719775,-5.068788,-7.473229
"2022-09-28 14:05:00",11,-113.403,-147.3934,-1.018891,0,0,0,"2022-09-28 14:00:30",0,"NAN",-16.70719,"NAN","NAN","NAN",-13.10259,"NAN","NAN",-16.58474,-2.716046,-30.33715,-26.44646,-0.6951063,-6.79269,-6.729936
"2022-09-28 14:10:00",12,-118.2349,-151.3273,-1.583722,0,0,0,"2022-09-28 14:05:30",0,"NAN",-16.90326,"NAN","NAN","NAN",-14.63115,"NAN","NAN",-16.80829,-3.55176,-44.54926,-28.06047,-0.9161267,-10.52663,-7.203647
"2022-09-28 14:15:00",13,-118.6019,-152.0898,-1.610634,0.11,0.142,0.4,"2022-09-28 14:14:00",0.01024063,"NAN",-12.36987,"NAN","NAN","NAN",-15.29719,"NAN","NAN",-15.89923,7.449723,-51.37352,-26.43571,0.05709354,-12.43785,-6.734087
"2022-09-28 14:20:00",14,123.4772,29.23847,0.7609493,0,0,0,"2022-09-28 14:15:30",0,"NAN",28.61733,"NAN","NAN","NAN",24.30496,"NAN","NAN",23.49594,102.8575,86.93813,86.79173,7.963983,5.912994,6.934767
"2022-09-28 14:25:00",15,180.9106,"NAN","NAN",0.48,0.311,1.075,"2022-09-28 14:24:30",0.2669063,"NAN",28.55883,10.96004,"NAN","NAN",28.64502,"NAN","NAN",28.72117,102.7586,102.1667,103.1858,7.964499,7.906655,7.974864
"2022-09-28 14:30:00",16,180.7211,"NAN","NAN",1.033,0.235,1.275,"2022-09-28 14:29:30",1.257889,"NAN",28.38984,11.13861,"NAN","NAN",28.51758,"NAN","NAN",28.61344,102.696,102.2758,103.1847,7.983343,7.932836,7.989864
"2022-09-28 14:35:00",17,180.9258,"NAN","NAN",0.925,0.251,1.475,"2022-09-28 14:31:00",0.9773501,"NAN",28.27101,11.06391,"NAN","NAN",28.39956,"NAN","NAN",28.49058,102.8089,102.3872,103.3046,8.008863,7.957976,8.016429
"2022-09-28 14:40:00",18,180.8238,"NAN","NAN",0.895,0.227,1.35,"2022-09-28 14:37:30",0.8589438,"NAN",28.22303,11.04805,"NAN","NAN",28.3242,"NAN","NAN",28.41679,102.7445,102.3188,103.2784,8.010622,7.963216,8.024805
"2022-09-28 14:45:00",19,180.5317,"NAN","NAN",0.7,0.129,0.95,"2022-09-28 14:40:30",0.3791968,"NAN",28.14994,11.08555,"NAN","NAN",28.23107,"NAN","NAN",28.33924,102.5422,102.1955,103.0971,8.00517,7.96669,8.021662
"2022-09-28 14:50:00",20,180.3995,"NAN","NAN",0.83,0.244,1.15,"2022-09-28 14:49:00",0.7114062,"NAN",28.1007,11.08148,"NAN","NAN",28.16796,"NAN","NAN",28.27357,102.5403,102.17,103.0762,8.011984,7.973574,8.029322
"2022-09-28 14:55:00",21,180.3866,"NAN","NAN",0.895,0.18,1.175,"2022-09-28 14:53:30",0.8004531,"NAN",28.05093,11.1164,"NAN","NAN",28.10832,"NAN","NAN",28.21306,102.4859,102.1112,103.0265,8.014785,7.977381,8.034021
"2022-09-28 15:00:00",22,174.6698,"NAN","NAN",0.654,0.128,0.763,"2022-09-28 14:59:00",0.3105241,"NAN",28.0439,11.15058,"NAN","NAN",28.08566,"NAN","NAN",28.17833,102.3778,101.9265,102.8595,8.007325,7.966146,8.025919
"2022-09-28 15:05:00",23,180.0267,"NAN","NAN",0.903,0.239,1.275,"2022-09-28 15:01:00",0.8939172,"NAN",28.02593,11.07868,"NAN","NAN",28.07344,"NAN","NAN",28.16296,102.4257,101.9855,102.9501,8.013617,7.972474,8.035168
"2022-09-28 15:10:00",24,180.2193,"NAN","NAN",1.007,0.172,1.25,"2022-09-28 15:06:00",1.111089,"NAN",27.97057,11.10599,"NAN","NAN",28.04063,"NAN","NAN",28.12004,102.4783,102.0256,103.0109,8.025591,7.980237,8.046005
"2022-09-28 15:15:00",25,179.848,"NAN","NAN",0.865,0.253,1.175,"2022-09-28 15:14:00",0.8037249,"NAN",27.91243,11.08333,"NAN","NAN",27.98478,"NAN","NAN",28.06837,102.3531,101.9336,102.9072,8.024038,7.980924,8.045246
"2022-09-28 15:20:00",26,179.6824,"NAN","NAN",0.917,0.209,1.2,"2022-09-28 15:16:00",0.8903359,"NAN",27.85168,11.10598,"NAN","NAN",27.92799,"NAN","NAN",28.01063,102.2737,101.8641,102.7956,8.026448,7.983502,8.044732
"2022-09-28 15:25:00",27,179.3654,"NAN","NAN",0.998,0.149,1.2,"2022-09-28 15:23:30",1.056811,"NAN",27.79144,11.07449,"NAN","NAN",27.86393,"NAN","NAN",27.94268,102.1402,101.7507,102.671,8.024538,7.983673,8.044652
"2022-09-28 15:30:00",28,132.0018,57.28631,2.069232,0.865,0.182,1.275,"2022-09-28 15:29:00",0.7388968,"NAN",27.75152,11.11581,"NAN","NAN",27.80717,"NAN","NAN",27.89047,102.0298,101.645,102.5569,8.021544,7.983409,8.043141
"2022-09-28 15:35:00",29,27.12448,57.88847,2.078721,1.093,0.182,1.425,"2022-09-28 15:35:00",1.410411,27.73828,27.70019,27.59994,27.42325,27.47386,27.73972,27.80521,27.87016,27.83645,101.9482,101.5754,102.4349,8.022434,7.987493,8.041269
"2022-09-28 15:40:00",30,27.10052,57.30378,2.054821,1.06,0.208,1.325,"2022-09-28 15:36:30",1.317419,27.71531,27.65272,27.57083,27.40175,27.46188,27.69305,27.77037,27.83807,27.78842,101.9899,101.6195,102.4724,8.032487,7.997584,8.05107
"2022-09-28 15:45:00",31,27.12842,58.22887,2.091409,0.877,0.268,1.225,"2022-09-28 15:42:30",0.8463422,27.7866,27.65223,27.59727,27.44375,27.56058,27.68687,27.79006,27.85057,27.77516,101.9735,101.5117,102.3893,8.031263,7.989979,8.046432
"2022-09-28 15:50:00",32,26.93325,60.25433,2.138643,2.617,0.892,3.45,"2022-09-28 15:50:00",23.40653,28.09636,28.15367,28.57567,29.38512,29.95539,27.8415,29.22649,28.78358,28.02813,104.3561,101.4018,102.7334,8.145766,7.95951,8.037394
"2022-09-28 15:55:00",33,26.4132,63.08344,2.1723,3.577,0.241,4,"2022-09-28 15:53:30",46.41287,27.95544,29.00432,29.81669,32.81097,30.45303,28.39532,31.01414,30.75479,28.73867,104.8539,101.3179,103.071,8.063742,7.875477,7.963594
"2022-09-28 16:00:00",34,26.48047,58.80181,2.033005,3.526,0.441,4.125,"2022-09-28 16:00:00",45.93252,28.83481,29.42294,30.11475,31.77584,29.28821,28.75082,29.97682,29.90364,29.14406,103.5374,101.7926,103.3127,7.904615,7.8631,7.925852
"2022-09-28 16:05:00",35,26.45857,59.65018,2.059803,2.93,1.549,5.275,"2022-09-28 16:01:00",47.70075,28.39714,29.83554,30.21531,31.0684,30.63462,28.88182,30.39635,29.91451,29.44084,104.3861,101.8032,103.4292,7.912389,7.84602,7.894034
"2022-09-28 16:10:00",36,27.0455,53.32598,1.90575,1.54,0.283,2,"2022-09-28 16:06:00",4.023953,28.66752,31.49818,31.86051,29.42841,33.83653,30.11814,33.30366,31.64107,31.35189,108.2078,101.595,104.1516,7.972092,7.663878,7.69287
"2022-09-28 16:15:00",37,27.04668,50.52824,1.806224,2.765,0.399,3.225,"2022-09-28 16:15:00",22.409,28.50727,32.46175,32.30791,29.10238,31.61694,31.01178,32.8973,31.20671,32.33806,109.0859,101.7617,103.8609,7.907098,7.559404,7.543977
"2022-09-28 16:20:00",38,27.14076,47.41616,1.704304,1.64,0.412,2.225,"2022-09-28 16:15:30",5.191832,28.65501,32.43027,31.73381,31.85826,30.97185,30.93508,31.80439,30.50185,31.76136,109.4902,102.2844,103.8643,7.940591,7.608233,7.618068
"2022-09-28 16:25:00",39,27.21305,47.7733,1.724225,1.505,0.487,2.375,"2022-09-28 16:24:00",4.527519,28.73204,32.35276,30.83923,30.85235,30.37395,30.57788,30.88785,30.95744,30.9881,110.1271,102.7613,104.166,7.997255,7.690526,7.741155
"2022-09-28 16:30:00",40,26.92386,49.08949,1.742077,2.055,0.529,3,"2022-09-28 16:29:30",10.43636,27.37486,30.02318,28.7671,29.16968,28.98615,29.34105,29.77625,29.8028,29.32936,111.0586,103.1986,105.7848,8.415027,7.898163,8.112465
"2022-09-28 16:35:00",41,26.49056,52.33558,1.810727,3.82,2.212,8.68,"2022-09-28 16:35:00",126.3589,24.87036,24.65822,24.83171,24.85525,24.85937,25.15583,25.05887,24.54171,24.83799,114.4843,102.5971,117.8758,9.519053,8.45446,9.769207
"2022-09-28 16:40:00",42,25.62458,56.32578,1.850828,8.31,1.102,9.6,"2022-09-28 16:35:30",603.694,24.7055,24.52451,24.78211,24.77813,24.71594,24.09383,24.75088,23.49387,24.57737,113.3855,104.8949,113.3038,9.451548,8.813222,9.435218
"2022-09-28 16:45:00",43,25.33636,59.18514,1.912231,5.402,0.93,7.25,"2022-09-28 16:40:30",171.3442,24.60588,24.43696,24.67546,24.67508,24.61779,23.66442,24.63079,23.92248,24.46995,108.711,103.9151,109.5555,9.076747,8.802851,9.141687
"2022-09-28 16:50:00",44,25.22287,60.87153,1.953478,5.64,0.307,5.95,"2022-09-28 16:46:30",180.9587,24.59224,24.42902,24.66422,24.66491,24.61163,24.39448,24.60045,25.18915,24.4451,108.2857,107.7077,109.1336,9.042583,9.000095,9.110676
"2022-09-28 16:55:00",45,25.15739,60.37398,1.930011,5.047,0.594,5.975,"2022-09-28 16:50:30",134.0301,24.57255,24.41262,24.6485,24.64721,24.58809,24.37988,24.58059,24.9255,24.42374,107.5841,107.0672,108.4871,8.986738,8.949002,9.060293
"2022-09-28 17:00:00",46,25.1505,62.22833,1.988447,4.518,0.154,4.703,"2022-09-28 16:59:00",92.52808,24.52526,24.3707,24.61449,24.60824,24.54176,24.2842,24.54063,24.88631,24.38205,105.7386,105.1327,106.5381,8.839465,8.802973,8.90442
"2022-09-28 17:05:00",47,25.14372,62.86985,2.008121,3.39,0.366,4.25,"2022-09-28 17:01:30",40.37169,24.50496,24.34514,24.58584,24.58429,24.52165,24.32319,24.53014,23.74753,24.37457,104.7821,104.733,106.1753,8.763662,8.763135,8.875323
"2022-09-28 17:10:00",48,25.26695,59.21685,1.905422,3.472,0.241,3.975,"2022-09-28 17:06:30",42.48885,24.47871,24.3293,24.56843,24.5632,24.49401,24.29396,24.4939,24.42777,24.33729,103.5419,103.1759,104.2618,8.662493,8.637552,8.721422
"2022-09-28 17:15:00",49,25.31333,54.59327,1.761416,3.905,0.263,4.4,"2022-09-28 17:13:30",60.35704,24.47011,24.32339,24.5615,24.55703,24.48919,24.28629,24.47997,24.67413,24.32409,103.5868,103.1935,104.3168,8.667202,8.640253,8.728168
"2022-09-28 17:20:00",50,25.51583,51.88521,1.694393,3.338,0.518,3.925,"2022-09-28 17:18:00",39.82841,24.46375,24.31891,24.55291,24.54775,24.48102,24.27319,24.47147,24.29673,24.31414,103.4023,103.0213,103.9588,8.652484,8.627939,8.699821
"2022-09-28 17:25:00",51,25.51851,51.48884,1.681678,4.037,0.408,4.7,"2022-09-28 17:22:00",67.86243,24.46729,24.32337,24.55859,24.55305,24.48384,24.26775,24.46374,24.51372,24.30983,103.7583,103.3267,104.2599,8.681552,8.654393,8.725721
"2022-09-28 17:30:00",52,25.59535,50.59527,1.660091,3.43,0.465,4.225,"2022-09-28 17:26:30",42.59808,24.4847,24.33856,24.57132,24.56985,24.49717,24.23563,24.02968,24.57979,23.75014,104.3084,102.5366,102.9035,8.725107,8.593376,8.702789
"2022-09-28 17:35:00",53,25.66103,49.38645,1.626645,2.928,0.424,3.825,"2022-09-28 17:33:00",26.70143,24.53256,24.37943,24.61216,24.60169,24.54175,24.38332,24.13249,24.62463,24.1751,105.6262,105.7016,106.1748,8.828627,8.83428,8.907567
"2022-09-28 17:40:00",54,25.74632,47.82604,1.583364,2.73,0.369,3.3,"2022-09-28 17:40:00",21.4567,24.55963,24.41766,24.64775,24.63581,24.58057,24.41733,24.59747,24.69001,24.44775,106.8941,106.5142,108.3996,8.928256,8.896589,9.048949
"2022-09-28 17:45:00",55,25.78411,49.48637,1.641949,2.965,0.364,3.45,"2022-09-28 17:40:30",27.22432,24.58827,24.44953,24.6797,24.67409,24.62273,24.4477,24.63527,24.72947,24.49147,108.0797,107.7557,109.7401,9.021942,8.995208,9.153421
"2022-09-28 17:50:00",56,25.72318,50.99252,1.685846,2.897,0.355,3.525,"2022-09-28 17:50:00",25.43289,24.62661,24.48488,24.72046,24.71103,24.65275,24.48658,24.6758,24.76933,24.52205,108.9204,108.5884,110.6724,9.086157,9.058173,9.225941
"2022-09-28 17:55:00",57,25.61572,50.44288,1.657072,3.265,0.36,3.625,"2022-09-28 17:53:30",36.03566,24.62827,24.48521,24.71461,24.71333,24.66253,24.49334,24.67421,24.76839,24.5289,109.0396,108.828,110.9671,9.096051,9.077029,9.249341
"2022-09-28 18:00:00",58,25.57836,48.31894,1.583784,2.861,0.397,3.15,"2022-09-28 18:00:00",24.73865,24.65063,24.521,24.755,24.74647,24.69553,24.5284,24.69395,24.78852,24.55741,110.1693,109.6398,111.6221,9.184188,9.138787,9.29902
"2022-09-28 18:05:00",59,25.60291,47.1975,1.549315,2.635,0.28,3.15,"2022-09-28 18:00:30",18.91844,24.66875,24.52649,24.76396,24.76461,24.70748,24.53319,24.72066,24.81443,24.57139,110.4868,110.1138,112.4421,9.209718,9.17749,9.364899
"2022-09-28 18:10:00",60,25.61344,45.65823,1.499724,2.963,0.367,3.325,"2022-09-28 18:07:00",27.15779,24.68872,24.54186,24.77983,24.77729,24.71906,24.54387,24.73079,24.82375,24.57852,110.6119,110.1981,112.5073,9.217513,9.182696,9.369095
"2022-09-28 18:15:00",61,25.65735,44.41368,1.462627,2.35,0.417,3.125,"2022-09-28 18:12:00",14.20164,24.69699,24.55095,24.78596,24.78346,24.72369,24.55528,24.73606,24.83079,24.58614,111.0802,110.4984,112.4221,9.254976,9.20577,9.360678
"2022-09-28 18:20:00",62,25.6568,44.57063,1.467733,2.01,0.323,2.45,"2022-09-28 18:16:00",8.744879,24.71416,24.57553,24.80595,24.80289,24.74635,24.56997,24.74708,24.84202,24.59594,112.342,111.7436,113.8213,9.355831,9.30696,9.475447
"2022-09-28 18:25:00",63,25.65168,43.36392,1.427564,2.258,0.306,2.8,"2022-09-28 18:20:30",12.15214,24.72694,24.58364,24.81866,24.81675,24.76318,24.58472,24.76602,24.85924,24.61511,113.2173,112.717,115.205,9.42732,9.385478,9.587249
"2022-09-28 18:30:00",64,25.62597,43.20089,1.420091,1.763,0.449,2.3,"2022-09-28 18:29:00",6.51397,24.75022,24.60704,24.83588,24.83471,24.77626,24.60405,24.78679,24.88171,24.637,114.6937,114.1084,116.6528,9.546125,9.497931,9.703793
"2022-09-28 18:35:00",65,25.55835,43.13528,1.412193,2.098,0.254,2.475,"2022-09-28 18:34:30",9.625536,24.74755,24.60647,24.84199,24.83861,24.78521,24.60576,24.7913,24.88468,24.64098,115.0871,114.7789,117.4828,9.578966,9.553438,9.772114
"2022-09-28 18:40:00",66,25.47339,44.26399,1.441844,1.48,0.286,2.025,"2022-09-28 18:36:00",3.607384,24.7696,24.62683,24.85964,24.85175,24.79782,24.62294,24.80649,24.90124,24.65236,116.0224,115.572,118.3582,9.653173,9.616393,9.842859
"2022-09-28 18:45:00",67,25.34797,44.12053,1.426507,1.338,0.357,1.8,"2022-09-28 18:41:30",2.894524,24.7615,24.61856,24.8536,24.84842,24.78953,24.616,24.79492,24.88815,24.64231,115.2357,114.8437,117.6534,9.58919,9.557016,9.78607
"2022-09-28 18:50:00",68,25.20906,45.39326,1.455606,1.033,0.266,1.5,"2022-09-28 18:46:00",1.317177,24.77641,24.64274,24.8715,24.868,24.81157,24.6432,24.82007,24.91622,24.67652,116.6739,116.4048,119.3699,9.704498,9.68205,9.922548
"2022-09-28 18:55:00",69,25.05246,46.64321,1.481743,1.033,0.216,1.375,"2022-09-28 18:52:00",1.239852,24.78853,24.64182,24.8762,24.87126,24.81242,24.64164,24.82233,24.91451,24.67167,116.9088,116.7332,119.6711,9.724218,9.709649,9.948484
"2022-09-28 19:00:00",70,24.89448,47.12197,1.482961,0.988,0.345,1.25,"2022-09-28 18:59:30",1.286897,24.79261,24.67088,24.90078,24.89514,24.83311,24.66371,24.82295,24.91967,24.67941,117.7501,116.6646,119.2499,9.788936,9.699963,9.912048
"2022-09-28 19:05:00",71,24.80121,48.59011,1.520668,1.215,0.255,1.6,"2022-09-28 19:01:30",2.020191,24.80205,24.66033,24.89044,24.88879,24.8296,24.66019,24.8368,24.93179,24.68863,118.2824,117.5658,120.1623,9.835103,9.775539,9.986184
"2022-09-28 19:10:00",72,24.66428,49.52168,1.537242,1.093,0.333,1.575,"2022-09-28 19:05:30",1.657939,24.79251,24.6517,24.88502,24.88572,24.82695,24.65542,24.83278,24.92563,24.68423,119.0025,118.7571,121.55,9.896561,9.875475,10.10233
"2022-09-28 19:15:00",73,24.60569,49.1902,1.521565,1.402,0.23,1.775,"2022-09-28 19:14:00",2.980111,24.79499,24.66178,24.89502,24.89061,24.82905,24.65488,24.83025,24.92419,24.683,119.8917,119.3082,122.2269,9.968646,9.921396,10.15883
"2022-09-28 19:20:00",74,24.58481,49.49226,1.52899,1.835,0.094,1.975,"2022-09-28 19:18:00",6.227225,24.79766,24.66272,24.89244,24.88605,24.82571,24.66139,24.83297,24.92662,24.68521,120.0043,119.4327,122.0524,9.977839,9.930557,10.1439
"2022-09-28 19:25:00",75,24.53951,50.34077,1.55103,2.208,0.205,2.525,"2022-09-28 19:25:00",11.03567,24.79039,24.65493,24.88623,24.88072,24.81505,24.64989,24.82317,24.91773,24.67364,118.9872,118.3253,121.0519,9.894697,9.840569,10.06291
"2022-09-28 19:30:00",76,24.51823,50.99234,1.569072,2.218,0.138,2.475,"2022-09-28 19:25:30",11.03085,24.78425,24.65178,24.88224,24.87608,24.81321,24.64777,24.82024,24.91424,24.67876,118.7494,118.1156,121.0896,9.875498,9.823523,10.06509
"2022-09-28 19:35:00",77,24.44783,51.98256,1.592816,1.682,0.308,2.2,"2022-09-28 19:31:00",5.247321,24.78939,24.6527,24.8841,24.87782,24.81916,24.64651,24.81773,24.91197,24.67107,118.8843,118.2302,120.9562,9.886551,9.83328,10.05543
"2022-09-28 19:40:00",78,24.34038,51.80183,1.577142,1.4,0.319,1.85,"2022-09-28 19:36:00",3.16145,24.78683,24.65014,24.88018,24.87745,24.815,24.64664,24.8142,24.9108,24.66854,118.2491,117.6171,120.2698,9.834186,9.78226,9.998831
"2022-09-28 19:45:00",79,24.29941,50.45118,1.532237,1.272,0.18,1.7,"2022-09-28 19:42:30",2.189755,24.78826,24.64805,24.87763,24.87207,24.80951,24.64522,24.80938,24.90656,24.66477,118.2007,117.4091,119.614,9.830546,9.765216,9.945012
"2022-09-28 19:50:00",80,24.27829,50.04909,1.518107,1.245,0.233,1.6,"2022-09-28 19:45:30",2.130431,24.78437,24.64065,24.87174,24.86679,24.80187,24.63447,24.80465,24.89683,24.65596,118.2308,117.4667,119.8165,9.834394,9.771957,9.963469
"2022-09-28 19:55:00",81,24.20249,50.28217,1.518252,1.365,0.232,1.85,"2022-09-28 19:55:00",2.771054,24.77682,24.6382,24.86888,24.86549,24.80227,24.63285,24.79692,24.893,24.64787,117.7013,116.987,119.7277,9.7908,9.732349,9.957578
"2022-09-28 20:00:00",82,24.15889,50.22592,1.512612,1.589,0.058,1.666,"2022-09-28 19:59:00",4.02484,24.7689,24.62538,24.85144,24.84344,24.78198,24.62533,24.79401,24.88963,24.65515,118.7502,117.8144,119.9809,9.880391,9.802539,9.977292
"2022-09-28 20:05:00",83,24.0748,50.36391,1.509105,1.47,0.268,1.8,"2022-09-28 20:04:00",3.484603,24.75967,24.62567,24.85571,24.84851,24.78296,24.61989,24.78982,24.8816,24.64388,117.8259,117.4327,119.9441,9.803433,9.771766,9.976311
"2022-09-28 20:10:00",84,23.95611,51.58099,1.534592,1.418,0.128,1.6,"2022-09-28 20:07:30",2.917589,24.74941,24.61513,24.84326,24.84115,24.77998,24.61058,24.7765,24.87165,24.63188,117.5366,116.91,119.5551,9.781272,9.729954,9.946173
"2022-09-28 20:15:00",85,23.85691,51.81006,1.532264,1.065,0.158,1.25,"2022-09-28 20:12:00",1.2867,24.74953,24.627,24.85647,24.85328,24.79222,24.62271,24.79367,24.88736,24.64923,117.2398,116.6647,119.1468,9.754429,9.707349,9.909014
"2022-09-28 20:20:00",86,23.7321,53.06913,1.557806,0.74,0.215,1,"2022-09-28 20:17:30",0.5027,24.7653,24.63144,24.86385,24.86087,24.79598,24.62626,24.79643,24.89149,24.65187,117.0831,116.4996,119.0058,9.740593,9.692975,9.896799
"2022-09-28 20:25:00",87,23.54945,53.34989,1.548812,0.375,0.255,0.8,"2022-09-28 20:20:30",0.1272375,24.76806,24.63281,24.86064,24.86041,24.79622,24.62835,24.78882,24.88404,24.64271,116.9408,116.3345,118.8773,9.728506,9.678866,9.887798
"2022-09-28 20:30:00",88,23.37807,53.48311,1.536827,0.195,0.241,0.775,"2022-09-28 20:28:00",0.05824687,24.76822,24.63305,24.86279,24.85691,24.79132,24.62609,24.78642,24.88268,24.63959,116.9331,116.2943,118.7282,9.727822,9.67593,9.875959
"2022-09-28 20:35:00",89,23.23488,56.19371,1.600689,0.68,0.186,1.025,"2022-09-28 20:35:00",0.3870781,24.76911,24.62592,24.854,24.84794,24.78233,24.6236,24.7989,24.89418,24.65319,117.2571,116.6037,118.6884,9.756064,9.702116,9.870165
"2022-09-28 20:40:00",90,23.23179,59.57006,1.696619,0.833,0.288,1.225,"2022-09-28 20:37:30",0.775261,24.7646,24.62032,24.84583,24.84138,24.77489,24.61774,24.78995,24.88401,24.63901,117.1146,116.5342,118.8612,9.745222,9.697391,9.887134
"2022-09-28 20:45:00",91,23.17534,62.25285,1.766952,0.92,0.23,1.425,"2022-09-28 20:44:30",0.9324406,24.75604,24.6122,24.83901,24.83184,24.76736,24.60993,24.77915,24.87484,24.63041,116.8858,116.3693,118.5111,9.727641,9.685068,9.859578
"2022-09-28 20:50:00",92,23.13942,63.33929,1.793872,0.562,0.336,1.25,"2022-09-28 20:47:00",0.3829172,24.74998,24.60752,24.83508,24.82865,24.76426,24.6053,24.77444,24.87033,24.62796,116.307,115.9161,118.1904,9.680315,9.648178,9.833345
"2022-09-28 20:55:00",93,23.00874,62.35819,1.75221,0.627,0.344,1.1,"2022-09-28 20:50:30",0.4614172,24.74541,24.59496,24.8307,24.82187,24.75432,24.59318,24.77766,24.87087,24.62869,115.7476,115.4691,117.6822,9.636,9.613129,9.790931
"2022-09-28 21:00:00",94,22.90773,62.18641,1.736732,0.431,0.156,0.644,"2022-09-28 20:59:00",0.1134368,24.72883,24.57952,24.80818,24.80415,24.74576,24.58106,24.75299,24.84908,24.60567,115.8188,115.1197,117.3976,9.64468,9.586194,9.771423
"2022-09-28 21:05:00",95,22.89878,61.6041,1.719539,0.52,0.19,0.875,"2022-09-28 21:00:30",0.2000031,24.72776,24.57331,24.80665,24.79925,24.73619,24.57434,24.75433,24.848,24.60442,115.2379,114.5532,116.635,9.597415,9.540203,9.708174
"2022-09-28 21:10:00",96,22.88132,60.83871,1.696384,0.48,0.383,1.05,"2022-09-28 21:05:30",0.3247782,24.71432,24.56388,24.80036,24.79387,24.73017,24.5615,24.74058,24.8342,24.58972,114.7548,114.2359,116.5354,9.558852,9.516047,9.702521
"2022-09-28 21:15:00",97,22.81632,60.98876,1.693852,0.455,0.204,0.8,"2022-09-28 21:14:30",0.1460656,24.70076,24.5551,24.78984,24.7869,24.72217,24.55303,24.73198,24.827,24.58484,114.3296,113.9922,116.3551,9.524979,9.497237,9.688389
