"","","Avg","Max","Min","Avg","Avg","Avg","Std","Max","TMx","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Min","Max","Std","Avg","Min","Max","Std","Avg","Min","Max","Std","Avg","Min","Max","Std","Avg","Min","Max","Std","Avg","Min","Max","Std","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2023-10-10 00:00:00",144,23.61319,24.50758,22.46981,76.90182,2.238096,4.96,1.181,8.25,"2023-10-09 15:11:30",141.73,26.02805,25.85551,25.72922,26.1025,26.07806,26.13209,25.94829,25.73666,26.15698,"NAN",25.75937,25.85655,98.16668,93.85844,101.2565,1.452674,95.92603,75.56836,112.0484,10.90842,97.60173,89.39011,101.0863,1.806607,7.985385,7.643352,8.232337,0.1194046,7.790596,6.129314,9.112514,0.8916882,7.939228,7.275434,8.216657,0.1451652,59175.23,61165.74,61978.86,58443.29,60338.43,61085.78,38.63042,39.99585,40.5343,-7.812093,0.2314018,-2.962484,31.28221,6.145585,24.71874,"NAN","NAN","NAN","NAN","NAN","NAN"
"2023-10-11 00:00:00",145,23.23115,24.30875,21.15855,78.23591,2.226712,3.558,1.049,6.25,"2023-10-10 12:22:30",55.77798,25.88155,25.70935,25.58603,25.9542,25.92891,25.98302,25.73583,25.568,26.00074,"NAN",25.55953,25.71195,94.57356,86.025,96.91361,2.143169,93.95766,85.36037,100.1236,3.644957,91.9287,60.45906,96.48586,7.530025,7.71347,7.021633,7.873116,0.1688971,7.660049,6.928908,8.179548,0.3065953,7.49744,4.935508,7.840822,0.61318,59029.13,60328.73,60435.69,58463.18,59712.98,59803.18,38.64475,39.54522,39.6102,-7.705975,0.2097638,-2.732775,34.53004,2.115935,9.65506,"NAN","NAN","NAN","NAN","NAN","NAN"
"2023-10-12 00:00:00",146,22.89306,24.50287,20.17154,81.64165,2.274083,3.052,1.327,6.5,"2023-10-11 16:06:30",44.76805,25.80884,25.63433,25.50313,25.87689,25.84197,25.87899,25.70976,25.49829,25.87953,"NAN",25.4607,25.59586,92.40866,83.70509,96.30267,2.797529,82.52724,65.62627,98.45291,8.353273,89.90942,68.28203,96.09486,5.847236,7.547033,6.830866,7.832271,0.2167982,6.731589,5.348589,8.044804,0.6870886,7.348349,5.571458,7.817606,0.4764195,58809.79,59361.37,59292.92,58348.75,58888.77,58708.29,38.56231,38.95139,38.82135,-7.371351,0.2570012,-3.563271,31.89404,0.7417812,17.30696,"NAN","NAN","NAN","NAN","NAN","NAN"
"2023-10-13 00:00:00",147,22.42408,24.59554,19.05856,82.74688,2.241481,2.883,1.207,5.7,"2023-10-12 16:24:30",35.9434,25.71998,25.51384,25.37946,25.74504,25.69625,25.67792,25.61272,25.27541,25.69183,"NAN",25.40692,25.4514,90.87849,78.02996,94.68374,2.529238,78.30556,64.70934,95.00858,8.93835,89.94131,70.71032,95.74386,3.735716,7.438359,6.390715,7.72915,0.191578,6.399086,5.283963,7.779981,0.7399358,7.370279,5.787141,7.835429,0.3015089,58572.98,63988.48,61932.57,58252.94,63709.68,61465.86,38.49328,42.42478,40.80814,-7.518183,0.2959258,-3.939162,25.95869,2.061641,-1628.154,"NAN","NAN","NAN","NAN","NAN","NAN"
"2023-10-14 00:00:00",148,22.44401,24.75021,19.5171,83.65947,2.271892,3.039,1.643,6.975,"2023-10-13 14:35:30",52.45749,25.54926,25.34909,25.19486,25.58439,25.54528,25.56333,25.47697,25.25117,25.7784,"NAN",25.29174,25.37722,89.25993,78.32734,94.08408,3.553468,81.4829,72.58333,97.61061,6.244575,85.54985,56.96651,94.24968,8.16465,7.328147,6.424913,7.693947,0.2859186,6.674631,5.934642,8.012554,0.517823,7.02013,4.673009,7.716428,0.6693464,58362.91,63494.52,61728.04,58257.98,63257.98,61405.82,38.49691,42.09935,40.76489,-7.735851,0.3269324,-4.249032,28.95635,2.364876,-15.96757,"NAN","NAN","NAN","NAN","NAN","NAN"
"2023-10-15 00:00:00",149,23.09154,26.22764,19.45451,72.97225,2.031195,3.653,1.417,8.48,"2023-10-14 13:39:00",72.99677,25.26882,25.09995,24.97151,25.34473,25.32387,25.3629,25.3424,25.03207,25.51978,"NAN",25.15417,25.1854,85.54729,78.9023,89.95863,1.993184,78.40958,73.03571,83.173,2.806067,81.92731,62.32196,86.96313,3.981258,7.055794,6.512304,7.427693,0.1669808,6.438522,5.998743,6.846453,0.2366052,6.746557,5.117684,7.16458,0.3276966,58201.7,62240,61519.57,58363.72,62278.96,61377.28,38.57309,41.39397,40.74432,-7.768274,0.3014756,-3.967266,36.50897,1.155229,3.728512,"NAN","NAN","NAN","NAN","NAN","NAN"
"2023-10-16 00:00:00",150,22.52464,25.32989,19.38842,73.33823,1.994785,3.86,1.466,6.875,"2023-10-15 16:27:00",80.66698,25.0752,24.88974,24.75913,25.13346,25.09485,25.12265,24.83065,24.72462,25.15552,"NAN",24.65293,24.86643,79.4396,70.64104,85.69553,4.573389,77.48528,64.13009,85.34203,5.329616,74.90279,49.53603,83.58279,6.202097,6.577188,5.842374,7.092175,0.3746065,6.423382,5.326826,7.092925,0.4531978,6.203829,4.110653,6.902676,0.5063397,58187.3,61047.37,60895.05,58596.57,61472.55,61375.14,38.74086,40.81297,40.74278,-7.729867,0.3009619,-3.928382,37.52551,0.8911101,3.930117,"NAN","NAN","NAN","NAN","NAN","NAN"
"2023-10-17 00:00:00",151,22.86752,25.34064,20.3714,80.40419,2.233778,2.151,1.427,5.925,"2023-10-16 14:43:00",24.29184,24.94993,24.75525,24.61176,24.98708,24.95104,24.97745,24.70884,24.54454,24.98037,"NAN",24.50356,24.72713,75.61021,55.88468,86.60193,7.481426,75.09224,59.41048,89.02454,9.191421,61.43069,17.80203,82.93465,18.65797,6.274668,4.655281,7.162333,0.6081539,6.238597,4.932369,7.402603,0.7662572,5.100177,1.481024,6.863285,1.544411,58020.54,60703.97,60857.57,58606.98,61354.21,61524.86,38.74836,40.7277,40.85065,-7.752095,0.2028262,-2.640227,38.78599,0.03800055,0.09749974,"NAN","NAN","NAN","NAN","NAN","NAN"
"2023-10-18 00:00:00",152,22.52677,25.55605,19.45408,83.1677,2.262387,2.563,1.146,5.65,"2023-10-17 17:42:30",26.91781,24.94322,24.75394,24.59824,24.97605,24.91801,24.92778,24.62624,24.53014,24.92443,"NAN",24.43071,24.67578,77.13757,71.12107,83.7776,3.672048,75.46857,57.86312,85.58144,6.820394,67.40546,40.78207,80.20884,7.740985,6.402174,5.918921,6.960548,0.289641,6.279611,4.808693,7.126973,0.5727119,5.602474,3.390992,6.63121,0.6369524,58040.73,60365.12,60761.45,58643.81,61027.75,61521.41,38.77489,40.49249,40.84817,-7.954321,0.2539377,-3.212486,34.72941,1.080555,-0.7051854,"NAN","NAN","NAN","NAN","NAN","NAN"
"2023-10-19 00:00:00",153,24.02204,26.71378,20.4374,71.97109,2.129672,4.711,2.524,11.18,"2023-10-18 16:40:00",205.0251,24.77448,24.59731,24.4615,24.84894,24.82316,24.84941,24.84548,24.47211,24.88642,"NAN",24.45826,24.62091,79.16578,71.85425,83.84112,2.862953,76.64018,62.33397,88.74239,9.67641,72.89653,60.21634,82.13559,6.038787,6.589974,5.987047,6.962468,0.2298202,6.348679,5.17635,7.319445,0.7844927,6.065199,5.014097,6.816488,0.4959236,57954.59,60028.54,60782.76,58720.61,60761.88,61506.03,38.83023,40.30093,40.83709,-7.776762,0.3814413,-4.97482,37.87258,0.6012903,1.652628,"NAN","NAN","NAN","NAN","NAN","NAN"
