created,timestamp,sensor_type,value,name,lat,lon,alt
1664489495654,1664478300000,WTemp_C3_Avg(5m),24.0249,Boya (Isla del Barón),37.70940,-0.78552,0
1664489495654,1664478300000,O2_sat1_Avg(5m),100.9247,Boya (Isla del Barón),37.70940,-0.78552,0
1664489495654,1664478300000,WS_ms_Avg(5m),2.903,Boya (Isla del Barón),37.70940,-0.78552,0
1664489495654,1664478300000,ThermTemp1_Avg(5m),24.17369,Boya (Isla del Barón),37.70940,-0.78552,0
1664489495654,1664478300000,ThermTemp6_Avg(5m),24.29291,Boya (Isla del Barón),37.70940,-0.78552,0
1664489495654,1664478300000,WS_ms_Std(5m),0.706,Boya (Isla del Barón),37.70940,-0.78552,0
1664489495654,1664478300000,WS_ms_Max(5m),4.65,Boya (Isla del Barón),37.70940,-0.78552,0
1664489495654,1664478300000,WS3_Avg(5m),29.26664,Boya (Isla del Barón),37.70940,-0.78552,0
1664489495654,1664478300000,WTemp_C1_Avg(5m),23.99272,Boya (Isla del Barón),37.70940,-0.78552,0
1664489495654,1664478300000,ThermTemp2_Avg(5m),24.23889,Boya (Isla del Barón),37.70940,-0.78552,0
1664489495654,1664478300000,ThermTemp3_Avg(5m),24.23827,Boya (Isla del Barón),37.70940,-0.78552,0
1664489495654,1664478300000,ThermTemp5_Avg(5m),24.20365,Boya (Isla del Barón),37.70940,-0.78552,0
1664489495655,1664478300000,O2_sat2_Avg(5m),100.0795,Boya (Isla del Barón),37.70940,-0.78552,0
1664489495655,1664478300000,O2_conc2_Avg(5m),8.424677,Boya (Isla del Barón),37.70940,-0.78552,0
1664489495655,1664478300000,O2_conc3_Avg(5m),8.483226,Boya (Isla del Barón),37.70940,-0.78552,0
1664489495655,1664478300000,O2_sat3_Avg(5m),100.8254,Boya (Isla del Barón),37.70940,-0.78552,0
1664489495655,1664478300000,O2_conc1_Avg(5m),8.496694,Boya (Isla del Barón),37.70940,-0.78552,0
1664489698855,1664478600000,RelHumidity_Avg(5m),41.08199,Boya (Isla del Barón),37.70940,-0.78552,0
1664489698855,1664478600000,Air_Temp_HS_Avg(5m),23.55927,Boya (Isla del Barón),37.70940,-0.78552,0
1664489698855,1664478600000,WS3_Avg(5m),16.70864,Boya (Isla del Barón),37.70940,-0.78552,0
1664489698855,1664478600000,ThermTemp1_Avg(5m),24.1631,Boya (Isla del Barón),37.70940,-0.78552,0
1664489698855,1664478600000,Vapor_Pressure_Avg(5m),1.193385,Boya (Isla del Barón),37.70940,-0.78552,0
1664489698855,1664478600000,WS_ms_Avg(5m),2.348,Boya (Isla del Barón),37.70940,-0.78552,0
1664489698855,1664478600000,WS_ms_Std(5m),0.707,Boya (Isla del Barón),37.70940,-0.78552,0
1664489698855,1664478600000,WS_ms_Max(5m),3.75,Boya (Isla del Barón),37.70940,-0.78552,0
1664489698855,1664478600000,WTemp_C1_Avg(5m),23.98144,Boya (Isla del Barón),37.70940,-0.78552,0
1664489698856,1664478600000,ThermTemp4_Avg(5m),24.17197,Boya (Isla del Barón),37.70940,-0.78552,0
1664489698856,1664478600000,O2_sat3_Avg(5m),100.2576,Boya (Isla del Barón),37.70940,-0.78552,0
1664489698856,1664478600000,O2_conc1_Avg(5m),8.479887,Boya (Isla del Barón),37.70940,-0.78552,0
1664489698856,1664478600000,O2_conc3_Avg(5m),8.436111,Boya (Isla del Barón),37.70940,-0.78552,0
1664489698856,1664478600000,WTemp_C2_Avg(5m),23.99746,Boya (Isla del Barón),37.70940,-0.78552,0
1664489698856,1664478600000,WTemp_C3_Avg(5m),24.02075,Boya (Isla del Barón),37.70940,-0.78552,0
1664489698856,1664478600000,O2_sat1_Avg(5m),100.7038,Boya (Isla del Barón),37.70940,-0.78552,0
1664489698856,1664478600000,O2_sat2_Avg(5m),99.5925,Boya (Isla del Barón),37.70940,-0.78552,0
1664489698856,1664478600000,O2_conc2_Avg(5m),8.383794,Boya (Isla del Barón),37.70940,-0.78552,0
1664489698856,1664478600000,ThermTemp2_Avg(5m),24.2293,Boya (Isla del Barón),37.70940,-0.78552,0
1664489698856,1664478600000,ThermTemp3_Avg(5m),24.22791,Boya (Isla del Barón),37.70940,-0.78552,0
1664489698856,1664478600000,ThermTemp5_Avg(5m),24.19415,Boya (Isla del Barón),37.70940,-0.78552,0
1664489698856,1664478600000,ThermTemp6_Avg(5m),24.28219,Boya (Isla del Barón),37.70940,-0.78552,0
1664489896976,1664478900000,Vapor_Pressure_Avg(5m),1.226357,Boya (Isla del Barón),37.70940,-0.78552,0
1664489896976,1664478900000,WS_ms_Avg(5m),1.34,Boya (Isla del Barón),37.70940,-0.78552,0
1664489896976,1664478900000,RelHumidity_Avg(5m),42.59461,Boya (Isla del Barón),37.70940,-0.78552,0
1664489896976,1664478900000,WS_ms_Std(5m),0.695,Boya (Isla del Barón),37.70940,-0.78552,0
1664489896976,1664478900000,WS_ms_Max(5m),3.125,Boya (Isla del Barón),37.70940,-0.78552,0
1664489896976,1664478900000,Air_Temp_HS_Avg(5m),23.4118,Boya (Isla del Barón),37.70940,-0.78552,0
1664489896977,1664478900000,WS3_Avg(5m),4.784048,Boya (Isla del Barón),37.70940,-0.78552,0
1664489896977,1664478900000,ThermTemp3_Avg(5m),24.20174,Boya (Isla del Barón),37.70940,-0.78552,0
1664489896977,1664478900000,ThermTemp5_Avg(5m),24.17313,Boya (Isla del Barón),37.70940,-0.78552,0
1664489896977,1664478900000,O2_sat2_Avg(5m),99.33748,Boya (Isla del Barón),37.70940,-0.78552,0
1664489896977,1664478900000,O2_sat3_Avg(5m),99.64662,Boya (Isla del Barón),37.70940,-0.78552,0
1664489896977,1664478900000,O2_conc1_Avg(5m),8.592282,Boya (Isla del Barón),37.70940,-0.78552,0
1664489896977,1664478900000,O2_conc2_Avg(5m),8.36458,Boya (Isla del Barón),37.70940,-0.78552,0
1664489896977,1664478900000,ThermTemp1_Avg(5m),24.14048,Boya (Isla del Barón),37.70940,-0.78552,0
1664489896977,1664478900000,WTemp_C1_Avg(5m),23.95682,Boya (Isla del Barón),37.70940,-0.78552,0
1664489896977,1664478900000,ThermTemp2_Avg(5m),24.20228,Boya (Isla del Barón),37.70940,-0.78552,0
